date,indicator,value,entity
2021-12-28,Weekly new hospital admissions,11192.0,United Kingdom
2021-12-29,Weekly new hospital admissions,12420.0,United Kingdom
2021-12-30,Weekly new hospital admissions,13401.0,United Kingdom
2021-12-31,Weekly new hospital admissions,14301.0,United Kingdom
2022-01-01,Weekly new hospital admissions,14954.0,United Kingdom
2022-01-02,Weekly new hospital admissions,15523.0,United Kingdom
2022-01-03,Weekly new hospital admissions,16030.0,United Kingdom
2022-01-04,Weekly new hospital admissions,16131.0,United Kingdom
2022-01-05,Weekly new hospital admissions,15884.0,United Kingdom
2022-01-06,Weekly new hospital admissions,15831.0,United Kingdom
2022-01-07,Weekly new hospital admissions,15777.0,United Kingdom
2022-01-08,Weekly new hospital admissions,15800.0,United Kingdom
2022-01-09,Weekly new hospital admissions,15905.0,United Kingdom
2022-01-10,Weekly new hospital admissions,15897.0,United Kingdom
2022-01-11,Weekly new hospital admissions,15912.0,United Kingdom
2022-01-12,Weekly new hospital admissions,15705.0,United Kingdom
2022-01-13,Weekly new hospital admissions,15527.0,United Kingdom
2022-01-14,Weekly new hospital admissions,15419.0,United Kingdom
2022-01-15,Weekly new hospital admissions,15111.0,United Kingdom
2022-01-16,Weekly new hospital admissions,14839.0,United Kingdom
2022-01-17,Weekly new hospital admissions,14400.0,United Kingdom
2022-01-18,Weekly new hospital admissions,13991.0,United Kingdom
2022-01-19,Weekly new hospital admissions,13781.0,United Kingdom
2022-01-20,Weekly new hospital admissions,13526.0,United Kingdom
2022-01-21,Weekly new hospital admissions,13265.0,United Kingdom
2022-01-22,Weekly new hospital admissions,12906.0,United Kingdom
2022-01-23,Weekly new hospital admissions,12661.0,United Kingdom
2022-01-24,Weekly new hospital admissions,12422.0,United Kingdom
2022-01-25,Weekly new hospital admissions,12288.0,United Kingdom
2022-01-26,Weekly new hospital admissions,12185.0,United Kingdom
2022-01-27,Weekly new hospital admissions,11957.0,United Kingdom
2022-01-28,Weekly new hospital admissions,11799.0,United Kingdom
2022-01-29,Weekly new hospital admissions,11818.0,United Kingdom
2022-01-30,Weekly new hospital admissions,11543.0,United Kingdom
2022-01-31,Weekly new hospital admissions,11423.0,United Kingdom
2022-02-01,Weekly new hospital admissions,11298.0,United Kingdom
2022-02-02,Weekly new hospital admissions,11059.0,United Kingdom
2022-02-03,Weekly new hospital admissions,10867.0,United Kingdom
2022-02-04,Weekly new hospital admissions,10758.0,United Kingdom
2022-02-05,Weekly new hospital admissions,10542.0,United Kingdom
2022-02-06,Weekly new hospital admissions,10458.0,United Kingdom
2022-02-07,Weekly new hospital admissions,10212.0,United Kingdom
2022-02-08,Weekly new hospital admissions,9930.0,United Kingdom
2022-02-09,Weekly new hospital admissions,9712.0,United Kingdom
2022-02-10,Weekly new hospital admissions,9560.0,United Kingdom
2022-02-11,Weekly new hospital admissions,9328.0,United Kingdom
2022-02-12,Weekly new hospital admissions,9237.0,United Kingdom
2022-02-13,Weekly new hospital admissions,9089.0,United Kingdom
2022-02-14,Weekly new hospital admissions,9016.0,United Kingdom
2022-02-15,Weekly new hospital admissions,8899.0,United Kingdom
2022-02-16,Weekly new hospital admissions,8860.0,United Kingdom
2022-02-17,Weekly new hospital admissions,8701.0,United Kingdom
2022-02-18,Weekly new hospital admissions,8628.0,United Kingdom
2022-02-19,Weekly new hospital admissions,8504.0,United Kingdom
2022-02-20,Weekly new hospital admissions,8438.0,United Kingdom
2022-02-21,Weekly new hospital admissions,8322.0,United Kingdom
2022-02-22,Weekly new hospital admissions,8144.0,United Kingdom
2022-02-23,Weekly new hospital admissions,7982.0,United Kingdom
2022-02-24,Weekly new hospital admissions,8016.0,United Kingdom
2022-02-25,Weekly new hospital admissions,8009.0,United Kingdom
2022-02-26,Weekly new hospital admissions,8072.0,United Kingdom
2022-02-27,Weekly new hospital admissions,8046.0,United Kingdom
2022-02-28,Weekly new hospital admissions,8219.0,United Kingdom
2022-03-01,Weekly new hospital admissions,8401.0,United Kingdom
2022-03-02,Weekly new hospital admissions,8628.0,United Kingdom
2022-03-03,Weekly new hospital admissions,8873.0,United Kingdom
2022-03-04,Weekly new hospital admissions,9131.0,United Kingdom
2022-03-05,Weekly new hospital admissions,9291.0,United Kingdom
2022-03-06,Weekly new hospital admissions,9649.0,United Kingdom
2022-03-07,Weekly new hospital admissions,9770.0,United Kingdom
2022-03-08,Weekly new hospital admissions,10101.0,United Kingdom
2022-03-09,Weekly new hospital admissions,10468.0,United Kingdom
2022-03-10,Weekly new hospital admissions,10721.0,United Kingdom
2022-03-11,Weekly new hospital admissions,11089.0,United Kingdom
2022-03-12,Weekly new hospital admissions,11469.0,United Kingdom
2022-03-13,Weekly new hospital admissions,11821.0,United Kingdom
2022-03-14,Weekly new hospital admissions,12277.0,United Kingdom
2022-03-15,Weekly new hospital admissions,12717.0,United Kingdom
2022-03-16,Weekly new hospital admissions,13042.0,United Kingdom
2022-03-17,Weekly new hospital admissions,13408.0,United Kingdom
2022-03-18,Weekly new hospital admissions,13656.0,United Kingdom
2022-03-19,Weekly new hospital admissions,14088.0,United Kingdom
2022-03-20,Weekly new hospital admissions,14316.0,United Kingdom
2022-03-21,Weekly new hospital admissions,14614.0,United Kingdom
2022-03-22,Weekly new hospital admissions,14910.0,United Kingdom
2022-03-23,Weekly new hospital admissions,15261.0,United Kingdom
2022-03-24,Weekly new hospital admissions,15520.0,United Kingdom
2022-03-25,Weekly new hospital admissions,15786.0,United Kingdom
2022-03-26,Weekly new hospital admissions,15863.0,United Kingdom
2022-03-27,Weekly new hospital admissions,16071.0,United Kingdom
2022-03-28,Weekly new hospital admissions,16343.0,United Kingdom
2022-03-29,Weekly new hospital admissions,16470.0,United Kingdom
2022-03-30,Weekly new hospital admissions,16658.0,United Kingdom
2022-03-31,Weekly new hospital admissions,16749.0,United Kingdom
2022-04-01,Weekly new hospital admissions,16647.0,United Kingdom
2022-04-02,Weekly new hospital admissions,16599.0,United Kingdom
2022-04-03,Weekly new hospital admissions,16654.0,United Kingdom
2022-04-04,Weekly new hospital admissions,16556.0,United Kingdom
2022-04-05,Weekly new hospital admissions,16596.0,United Kingdom
2022-04-06,Weekly new hospital admissions,16359.0,United Kingdom
2022-04-07,Weekly new hospital admissions,16190.0,United Kingdom
2022-04-08,Weekly new hospital admissions,16063.0,United Kingdom
2022-04-09,Weekly new hospital admissions,15882.0,United Kingdom
2022-04-10,Weekly new hospital admissions,15579.0,United Kingdom
2022-04-11,Weekly new hospital admissions,15234.0,United Kingdom
2022-04-12,Weekly new hospital admissions,14880.0,United Kingdom
2022-04-13,Weekly new hospital admissions,14564.0,United Kingdom
2022-04-14,Weekly new hospital admissions,14208.0,United Kingdom
2022-04-15,Weekly new hospital admissions,13848.0,United Kingdom
2022-04-16,Weekly new hospital admissions,13397.0,United Kingdom
2022-04-17,Weekly new hospital admissions,12891.0,United Kingdom
2022-04-18,Weekly new hospital admissions,12456.0,United Kingdom
2022-04-19,Weekly new hospital admissions,11841.0,United Kingdom
2022-04-20,Weekly new hospital admissions,11230.0,United Kingdom
2022-04-21,Weekly new hospital admissions,10770.0,United Kingdom
2022-04-22,Weekly new hospital admissions,10494.0,United Kingdom
2022-04-23,Weekly new hospital admissions,10254.0,United Kingdom
2022-04-24,Weekly new hospital admissions,9951.0,United Kingdom
2022-04-25,Weekly new hospital admissions,9557.0,United Kingdom
2022-04-26,Weekly new hospital admissions,9190.0,United Kingdom
2022-04-27,Weekly new hospital admissions,8908.0,United Kingdom
2022-04-28,Weekly new hospital admissions,8550.0,United Kingdom
2022-04-29,Weekly new hospital admissions,8185.0,United Kingdom
2022-04-30,Weekly new hospital admissions,7807.0,United Kingdom
2022-05-01,Weekly new hospital admissions,7532.0,United Kingdom
2022-05-02,Weekly new hospital admissions,7207.0,United Kingdom
2022-05-03,Weekly new hospital admissions,6978.0,United Kingdom
2022-05-04,Weekly new hospital admissions,6758.0,United Kingdom
2022-05-05,Weekly new hospital admissions,6558.0,United Kingdom
2022-05-06,Weekly new hospital admissions,6385.0,United Kingdom
2022-05-07,Weekly new hospital admissions,6265.0,United Kingdom
2022-05-08,Weekly new hospital admissions,6111.0,United Kingdom
2022-05-09,Weekly new hospital admissions,6016.0,United Kingdom
2022-05-10,Weekly new hospital admissions,5871.0,United Kingdom
2022-05-11,Weekly new hospital admissions,5642.0,United Kingdom
2022-05-12,Weekly new hospital admissions,5563.0,United Kingdom
2022-05-13,Weekly new hospital admissions,5371.0,United Kingdom
2022-05-14,Weekly new hospital admissions,5286.0,United Kingdom
2022-05-15,Weekly new hospital admissions,5170.0,United Kingdom
2022-05-16,Weekly new hospital admissions,5019.0,United Kingdom
2022-05-17,Weekly new hospital admissions,4819.0,United Kingdom
2022-05-18,Weekly new hospital admissions,4769.0,United Kingdom
2022-05-19,Weekly new hospital admissions,4635.0,United Kingdom
2022-05-20,Weekly new hospital admissions,4536.0,United Kingdom
2022-05-21,Weekly new hospital admissions,4372.0,United Kingdom
2022-05-22,Weekly new hospital admissions,4273.0,United Kingdom
2022-05-23,Weekly new hospital admissions,4171.0,United Kingdom
2022-05-24,Weekly new hospital admissions,4082.0,United Kingdom
2022-05-25,Weekly new hospital admissions,3958.0,United Kingdom
2022-05-26,Weekly new hospital admissions,3807.0,United Kingdom
2022-05-27,Weekly new hospital admissions,3804.0,United Kingdom
2022-05-28,Weekly new hospital admissions,3807.0,United Kingdom
2022-05-29,Weekly new hospital admissions,3792.0,United Kingdom
2022-05-30,Weekly new hospital admissions,3771.0,United Kingdom
2022-05-31,Weekly new hospital admissions,3784.0,United Kingdom
2022-06-01,Weekly new hospital admissions,3769.0,United Kingdom
2022-06-02,Weekly new hospital admissions,3792.0,United Kingdom
2022-06-03,Weekly new hospital admissions,3768.0,United Kingdom
2022-06-04,Weekly new hospital admissions,3843.0,United Kingdom
2022-06-05,Weekly new hospital admissions,3965.0,United Kingdom
2022-06-06,Weekly new hospital admissions,4140.0,United Kingdom
2022-06-07,Weekly new hospital admissions,4270.0,United Kingdom
2022-06-08,Weekly new hospital admissions,4497.0,United Kingdom
2022-06-09,Weekly new hospital admissions,4742.0,United Kingdom
2022-06-10,Weekly new hospital admissions,4987.0,United Kingdom
2022-06-11,Weekly new hospital admissions,5156.0,United Kingdom
2022-06-12,Weekly new hospital admissions,5299.0,United Kingdom
2022-06-13,Weekly new hospital admissions,5433.0,United Kingdom
2022-06-14,Weekly new hospital admissions,5651.0,United Kingdom
2022-06-15,Weekly new hospital admissions,5875.0,United Kingdom
2022-06-16,Weekly new hospital admissions,6102.0,United Kingdom
2022-06-17,Weekly new hospital admissions,6363.0,United Kingdom
2022-06-18,Weekly new hospital admissions,6598.0,United Kingdom
2022-06-19,Weekly new hospital admissions,6898.0,United Kingdom
2022-06-20,Weekly new hospital admissions,7265.0,United Kingdom
2022-06-21,Weekly new hospital admissions,7704.0,United Kingdom
2022-06-22,Weekly new hospital admissions,8020.0,United Kingdom
2022-06-23,Weekly new hospital admissions,8472.0,United Kingdom
2022-06-24,Weekly new hospital admissions,8791.0,United Kingdom
2022-06-25,Weekly new hospital admissions,9085.0,United Kingdom
2022-06-26,Weekly new hospital admissions,9471.0,United Kingdom
2022-06-27,Weekly new hospital admissions,9881.0,United Kingdom
2022-06-28,Weekly new hospital admissions,10216.0,United Kingdom
2022-06-29,Weekly new hospital admissions,10698.0,United Kingdom
2022-06-30,Weekly new hospital admissions,11098.0,United Kingdom
2022-07-01,Weekly new hospital admissions,11314.0,United Kingdom
2022-07-02,Weekly new hospital admissions,11674.0,United Kingdom
2022-07-03,Weekly new hospital admissions,12175.0,United Kingdom
2022-07-04,Weekly new hospital admissions,12671.0,United Kingdom
2022-07-05,Weekly new hospital admissions,13128.0,United Kingdom
2022-07-06,Weekly new hospital admissions,13486.0,United Kingdom
2022-07-07,Weekly new hospital admissions,13865.0,United Kingdom
2022-07-08,Weekly new hospital admissions,14240.0,United Kingdom
2022-07-09,Weekly new hospital admissions,14453.0,United Kingdom
2022-07-10,Weekly new hospital admissions,14549.0,United Kingdom
2022-07-11,Weekly new hospital admissions,14647.0,United Kingdom
2022-07-12,Weekly new hospital admissions,14678.0,United Kingdom
2022-07-13,Weekly new hospital admissions,14660.0,United Kingdom
2022-07-14,Weekly new hospital admissions,14479.0,United Kingdom
2022-07-15,Weekly new hospital admissions,14240.0,United Kingdom
2022-07-16,Weekly new hospital admissions,13975.0,United Kingdom
2022-07-17,Weekly new hospital admissions,13766.0,United Kingdom
2022-07-18,Weekly new hospital admissions,13500.0,United Kingdom
2022-07-19,Weekly new hospital admissions,13330.0,United Kingdom
2022-07-20,Weekly new hospital admissions,13086.0,United Kingdom
2022-07-21,Weekly new hospital admissions,12769.0,United Kingdom
2022-07-22,Weekly new hospital admissions,12504.0,United Kingdom
2022-07-23,Weekly new hospital admissions,12271.0,United Kingdom
2022-07-24,Weekly new hospital admissions,11851.0,United Kingdom
2022-07-25,Weekly new hospital admissions,11372.0,United Kingdom
2022-07-26,Weekly new hospital admissions,10800.0,United Kingdom
2022-07-27,Weekly new hospital admissions,10231.0,United Kingdom
2022-07-28,Weekly new hospital admissions,9816.0,United Kingdom
2022-07-29,Weekly new hospital admissions,9532.0,United Kingdom
2022-07-30,Weekly new hospital admissions,9273.0,United Kingdom
2022-07-31,Weekly new hospital admissions,9073.0,United Kingdom
2022-08-01,Weekly new hospital admissions,8812.0,United Kingdom
2022-08-02,Weekly new hospital admissions,8544.0,United Kingdom
2022-08-03,Weekly new hospital admissions,8373.0,United Kingdom
2022-08-04,Weekly new hospital admissions,8176.0,United Kingdom
2022-08-05,Weekly new hospital admissions,8057.0,United Kingdom
2022-08-06,Weekly new hospital admissions,7855.0,United Kingdom
2022-08-07,Weekly new hospital admissions,7599.0,United Kingdom
2022-08-08,Weekly new hospital admissions,7438.0,United Kingdom
2022-08-09,Weekly new hospital admissions,7324.0,United Kingdom
2022-08-10,Weekly new hospital admissions,7261.0,United Kingdom
2022-08-11,Weekly new hospital admissions,7150.0,United Kingdom
2022-08-12,Weekly new hospital admissions,7000.0,United Kingdom
2022-08-13,Weekly new hospital admissions,6998.0,United Kingdom
2022-08-14,Weekly new hospital admissions,6852.0,United Kingdom
2022-08-15,Weekly new hospital admissions,6734.0,United Kingdom
2022-08-16,Weekly new hospital admissions,6555.0,United Kingdom
2022-08-17,Weekly new hospital admissions,6294.0,United Kingdom
2022-08-18,Weekly new hospital admissions,6051.0,United Kingdom
2022-08-19,Weekly new hospital admissions,5922.0,United Kingdom
2022-08-20,Weekly new hospital admissions,5717.0,United Kingdom
2022-08-21,Weekly new hospital admissions,5551.0,United Kingdom
2022-08-22,Weekly new hospital admissions,5331.0,United Kingdom
2022-08-23,Weekly new hospital admissions,5218.0,United Kingdom
2022-08-24,Weekly new hospital admissions,5083.0,United Kingdom
2022-08-25,Weekly new hospital admissions,5055.0,United Kingdom
2022-08-26,Weekly new hospital admissions,4895.0,United Kingdom
2022-08-27,Weekly new hospital admissions,4783.0,United Kingdom
2022-08-28,Weekly new hospital admissions,4713.0,United Kingdom
2022-08-29,Weekly new hospital admissions,4638.0,United Kingdom
2022-08-30,Weekly new hospital admissions,4521.0,United Kingdom
2022-08-31,Weekly new hospital admissions,4437.0,United Kingdom
2022-09-01,Weekly new hospital admissions,4308.0,United Kingdom
2022-09-02,Weekly new hospital admissions,4279.0,United Kingdom
2022-09-03,Weekly new hospital admissions,4252.0,United Kingdom
2022-09-04,Weekly new hospital admissions,4184.0,United Kingdom
2022-09-05,Weekly new hospital admissions,4126.0,United Kingdom
2022-09-06,Weekly new hospital admissions,4085.0,United Kingdom
2022-09-07,Weekly new hospital admissions,4047.0,United Kingdom
2022-09-08,Weekly new hospital admissions,4021.0,United Kingdom
2022-09-09,Weekly new hospital admissions,3965.0,United Kingdom
2022-09-10,Weekly new hospital admissions,3918.0,United Kingdom
2022-09-11,Weekly new hospital admissions,3926.0,United Kingdom
2020-04-02,Daily ICU occupancy,1813.0,United Kingdom
2020-04-03,Daily ICU occupancy,2120.0,United Kingdom
2020-04-04,Daily ICU occupancy,2309.0,United Kingdom
2020-04-05,Daily ICU occupancy,2469.0,United Kingdom
2020-04-06,Daily ICU occupancy,2644.0,United Kingdom
2020-04-07,Daily ICU occupancy,2864.0,United Kingdom
2020-04-08,Daily ICU occupancy,2967.0,United Kingdom
2020-04-09,Daily ICU occupancy,2963.0,United Kingdom
2020-04-10,Daily ICU occupancy,3228.0,United Kingdom
2020-04-11,Daily ICU occupancy,3274.0,United Kingdom
2020-04-12,Daily ICU occupancy,3301.0,United Kingdom
2020-04-13,Daily ICU occupancy,3277.0,United Kingdom
2020-04-14,Daily ICU occupancy,3234.0,United Kingdom
2020-04-15,Daily ICU occupancy,3228.0,United Kingdom
2020-04-16,Daily ICU occupancy,3222.0,United Kingdom
2020-04-17,Daily ICU occupancy,3162.0,United Kingdom
2020-04-18,Daily ICU occupancy,3247.0,United Kingdom
2020-04-19,Daily ICU occupancy,3176.0,United Kingdom
2020-04-20,Daily ICU occupancy,3130.0,United Kingdom
2020-04-21,Daily ICU occupancy,3036.0,United Kingdom
2020-04-22,Daily ICU occupancy,2964.0,United Kingdom
2020-04-23,Daily ICU occupancy,2867.0,United Kingdom
2020-04-24,Daily ICU occupancy,2703.0,United Kingdom
2020-04-25,Daily ICU occupancy,2702.0,United Kingdom
2020-04-26,Daily ICU occupancy,2580.0,United Kingdom
2020-04-27,Daily ICU occupancy,2460.0,United Kingdom
2020-04-28,Daily ICU occupancy,2353.0,United Kingdom
2020-04-29,Daily ICU occupancy,2286.0,United Kingdom
2020-04-30,Daily ICU occupancy,2224.0,United Kingdom
2020-05-01,Daily ICU occupancy,2178.0,United Kingdom
2020-05-02,Daily ICU occupancy,2068.0,United Kingdom
2020-05-03,Daily ICU occupancy,2009.0,United Kingdom
2020-05-04,Daily ICU occupancy,1936.0,United Kingdom
2020-05-05,Daily ICU occupancy,1874.0,United Kingdom
2020-05-06,Daily ICU occupancy,1802.0,United Kingdom
2020-05-07,Daily ICU occupancy,1685.0,United Kingdom
2020-05-08,Daily ICU occupancy,1642.0,United Kingdom
2020-05-09,Daily ICU occupancy,1585.0,United Kingdom
2020-05-10,Daily ICU occupancy,1538.0,United Kingdom
2020-05-11,Daily ICU occupancy,1485.0,United Kingdom
2020-05-12,Daily ICU occupancy,1414.0,United Kingdom
2020-05-13,Daily ICU occupancy,1342.0,United Kingdom
2020-05-14,Daily ICU occupancy,1314.0,United Kingdom
2020-05-15,Daily ICU occupancy,1337.0,United Kingdom
2020-05-16,Daily ICU occupancy,1234.0,United Kingdom
2020-05-17,Daily ICU occupancy,1196.0,United Kingdom
2020-05-18,Daily ICU occupancy,1141.0,United Kingdom
2020-05-19,Daily ICU occupancy,1106.0,United Kingdom
2020-05-20,Daily ICU occupancy,1034.0,United Kingdom
2020-05-21,Daily ICU occupancy,1008.0,United Kingdom
2020-05-22,Daily ICU occupancy,964.0,United Kingdom
2020-05-23,Daily ICU occupancy,928.0,United Kingdom
2020-05-24,Daily ICU occupancy,886.0,United Kingdom
2020-05-25,Daily ICU occupancy,863.0,United Kingdom
2020-05-26,Daily ICU occupancy,847.0,United Kingdom
2020-05-27,Daily ICU occupancy,783.0,United Kingdom
2020-05-28,Daily ICU occupancy,751.0,United Kingdom
2020-05-29,Daily ICU occupancy,719.0,United Kingdom
2020-05-30,Daily ICU occupancy,704.0,United Kingdom
2020-05-31,Daily ICU occupancy,679.0,United Kingdom
2020-06-01,Daily ICU occupancy,652.0,United Kingdom
2020-06-02,Daily ICU occupancy,636.0,United Kingdom
2020-06-03,Daily ICU occupancy,602.0,United Kingdom
2020-06-04,Daily ICU occupancy,571.0,United Kingdom
2020-06-05,Daily ICU occupancy,554.0,United Kingdom
2020-06-06,Daily ICU occupancy,540.0,United Kingdom
2020-06-07,Daily ICU occupancy,515.0,United Kingdom
2020-06-08,Daily ICU occupancy,509.0,United Kingdom
2020-06-09,Daily ICU occupancy,491.0,United Kingdom
2020-06-10,Daily ICU occupancy,439.0,United Kingdom
2020-06-11,Daily ICU occupancy,390.0,United Kingdom
2020-06-12,Daily ICU occupancy,393.0,United Kingdom
2020-06-13,Daily ICU occupancy,390.0,United Kingdom
2020-06-14,Daily ICU occupancy,393.0,United Kingdom
2020-06-15,Daily ICU occupancy,385.0,United Kingdom
2020-06-16,Daily ICU occupancy,378.0,United Kingdom
2020-06-17,Daily ICU occupancy,357.0,United Kingdom
2020-06-18,Daily ICU occupancy,352.0,United Kingdom
2020-06-19,Daily ICU occupancy,330.0,United Kingdom
2020-06-20,Daily ICU occupancy,346.0,United Kingdom
2020-06-21,Daily ICU occupancy,310.0,United Kingdom
2020-06-22,Daily ICU occupancy,340.0,United Kingdom
2020-06-23,Daily ICU occupancy,311.0,United Kingdom
2020-06-24,Daily ICU occupancy,316.0,United Kingdom
2020-06-25,Daily ICU occupancy,276.0,United Kingdom
2020-06-26,Daily ICU occupancy,268.0,United Kingdom
2020-06-27,Daily ICU occupancy,270.0,United Kingdom
2020-06-28,Daily ICU occupancy,270.0,United Kingdom
2020-06-29,Daily ICU occupancy,262.0,United Kingdom
2020-06-30,Daily ICU occupancy,279.0,United Kingdom
2020-07-01,Daily ICU occupancy,259.0,United Kingdom
2020-07-02,Daily ICU occupancy,239.0,United Kingdom
2020-07-03,Daily ICU occupancy,231.0,United Kingdom
2020-07-04,Daily ICU occupancy,221.0,United Kingdom
2020-07-05,Daily ICU occupancy,217.0,United Kingdom
2020-07-06,Daily ICU occupancy,209.0,United Kingdom
2020-07-07,Daily ICU occupancy,197.0,United Kingdom
2020-07-08,Daily ICU occupancy,185.0,United Kingdom
2020-07-09,Daily ICU occupancy,188.0,United Kingdom
2020-07-10,Daily ICU occupancy,191.0,United Kingdom
2020-07-11,Daily ICU occupancy,168.0,United Kingdom
2020-07-12,Daily ICU occupancy,159.0,United Kingdom
2020-07-13,Daily ICU occupancy,162.0,United Kingdom
2020-07-14,Daily ICU occupancy,145.0,United Kingdom
2020-07-15,Daily ICU occupancy,153.0,United Kingdom
2020-07-16,Daily ICU occupancy,142.0,United Kingdom
2020-07-17,Daily ICU occupancy,143.0,United Kingdom
2020-07-18,Daily ICU occupancy,137.0,United Kingdom
2020-07-19,Daily ICU occupancy,131.0,United Kingdom
2020-07-20,Daily ICU occupancy,129.0,United Kingdom
2020-07-21,Daily ICU occupancy,137.0,United Kingdom
2020-07-22,Daily ICU occupancy,110.0,United Kingdom
2020-07-23,Daily ICU occupancy,111.0,United Kingdom
2020-07-24,Daily ICU occupancy,104.0,United Kingdom
2020-07-25,Daily ICU occupancy,93.0,United Kingdom
2020-07-26,Daily ICU occupancy,92.0,United Kingdom
2020-07-27,Daily ICU occupancy,97.0,United Kingdom
2020-07-28,Daily ICU occupancy,93.0,United Kingdom
2020-07-29,Daily ICU occupancy,87.0,United Kingdom
2020-07-30,Daily ICU occupancy,84.0,United Kingdom
2020-07-31,Daily ICU occupancy,86.0,United Kingdom
2020-08-01,Daily ICU occupancy,92.0,United Kingdom
2020-08-02,Daily ICU occupancy,85.0,United Kingdom
2020-08-03,Daily ICU occupancy,77.0,United Kingdom
2020-08-04,Daily ICU occupancy,76.0,United Kingdom
2020-08-05,Daily ICU occupancy,73.0,United Kingdom
2020-08-06,Daily ICU occupancy,69.0,United Kingdom
2020-08-07,Daily ICU occupancy,67.0,United Kingdom
2020-08-08,Daily ICU occupancy,62.0,United Kingdom
2020-08-09,Daily ICU occupancy,65.0,United Kingdom
2020-08-10,Daily ICU occupancy,70.0,United Kingdom
2020-08-11,Daily ICU occupancy,73.0,United Kingdom
2020-08-12,Daily ICU occupancy,80.0,United Kingdom
2020-08-13,Daily ICU occupancy,75.0,United Kingdom
2020-08-14,Daily ICU occupancy,73.0,United Kingdom
2020-08-15,Daily ICU occupancy,76.0,United Kingdom
2020-08-16,Daily ICU occupancy,78.0,United Kingdom
2020-08-17,Daily ICU occupancy,73.0,United Kingdom
2020-08-18,Daily ICU occupancy,73.0,United Kingdom
2020-08-19,Daily ICU occupancy,70.0,United Kingdom
2020-08-20,Daily ICU occupancy,76.0,United Kingdom
2020-08-21,Daily ICU occupancy,72.0,United Kingdom
2020-08-22,Daily ICU occupancy,71.0,United Kingdom
2020-08-23,Daily ICU occupancy,72.0,United Kingdom
2020-08-24,Daily ICU occupancy,68.0,United Kingdom
2020-08-25,Daily ICU occupancy,68.0,United Kingdom
2020-08-26,Daily ICU occupancy,64.0,United Kingdom
2020-08-27,Daily ICU occupancy,71.0,United Kingdom
2020-08-28,Daily ICU occupancy,60.0,United Kingdom
2020-08-29,Daily ICU occupancy,66.0,United Kingdom
2020-08-30,Daily ICU occupancy,68.0,United Kingdom
2020-08-31,Daily ICU occupancy,71.0,United Kingdom
2020-09-01,Daily ICU occupancy,82.0,United Kingdom
2020-09-02,Daily ICU occupancy,81.0,United Kingdom
2020-09-03,Daily ICU occupancy,76.0,United Kingdom
2020-09-04,Daily ICU occupancy,69.0,United Kingdom
2020-09-05,Daily ICU occupancy,67.0,United Kingdom
2020-09-06,Daily ICU occupancy,69.0,United Kingdom
2020-09-07,Daily ICU occupancy,77.0,United Kingdom
2020-09-08,Daily ICU occupancy,80.0,United Kingdom
2020-09-09,Daily ICU occupancy,80.0,United Kingdom
2020-09-10,Daily ICU occupancy,78.0,United Kingdom
2020-09-11,Daily ICU occupancy,143.0,United Kingdom
2020-09-12,Daily ICU occupancy,86.0,United Kingdom
2020-09-13,Daily ICU occupancy,92.0,United Kingdom
2020-09-14,Daily ICU occupancy,105.0,United Kingdom
2020-09-15,Daily ICU occupancy,115.0,United Kingdom
2020-09-16,Daily ICU occupancy,124.0,United Kingdom
2020-09-17,Daily ICU occupancy,127.0,United Kingdom
2020-09-18,Daily ICU occupancy,138.0,United Kingdom
2020-09-19,Daily ICU occupancy,144.0,United Kingdom
2020-09-20,Daily ICU occupancy,165.0,United Kingdom
2020-09-21,Daily ICU occupancy,181.0,United Kingdom
2020-09-22,Daily ICU occupancy,211.0,United Kingdom
2020-09-23,Daily ICU occupancy,228.0,United Kingdom
2020-09-24,Daily ICU occupancy,243.0,United Kingdom
2020-09-25,Daily ICU occupancy,262.0,United Kingdom
2020-09-26,Daily ICU occupancy,261.0,United Kingdom
2020-09-27,Daily ICU occupancy,276.0,United Kingdom
2020-09-28,Daily ICU occupancy,297.0,United Kingdom
2020-09-29,Daily ICU occupancy,314.0,United Kingdom
2020-09-30,Daily ICU occupancy,333.0,United Kingdom
2020-10-01,Daily ICU occupancy,341.0,United Kingdom
2020-10-02,Daily ICU occupancy,369.0,United Kingdom
2020-10-03,Daily ICU occupancy,369.0,United Kingdom
2020-10-04,Daily ICU occupancy,369.0,United Kingdom
2020-10-05,Daily ICU occupancy,393.0,United Kingdom
2020-10-06,Daily ICU occupancy,410.0,United Kingdom
2020-10-07,Daily ICU occupancy,442.0,United Kingdom
2020-10-08,Daily ICU occupancy,436.0,United Kingdom
2020-10-09,Daily ICU occupancy,440.0,United Kingdom
2020-10-10,Daily ICU occupancy,469.0,United Kingdom
2020-10-11,Daily ICU occupancy,477.0,United Kingdom
2020-10-12,Daily ICU occupancy,507.0,United Kingdom
2020-10-13,Daily ICU occupancy,516.0,United Kingdom
2020-10-14,Daily ICU occupancy,563.0,United Kingdom
2020-10-15,Daily ICU occupancy,581.0,United Kingdom
2020-10-16,Daily ICU occupancy,592.0,United Kingdom
2020-10-17,Daily ICU occupancy,614.0,United Kingdom
2020-10-18,Daily ICU occupancy,630.0,United Kingdom
2020-10-19,Daily ICU occupancy,658.0,United Kingdom
2020-10-20,Daily ICU occupancy,698.0,United Kingdom
2020-10-21,Daily ICU occupancy,712.0,United Kingdom
2020-10-22,Daily ICU occupancy,708.0,United Kingdom
